MCAS_2008_5_5638	395b-4954-311f-4749	1
MCAS_2008_5_5638	e473-7297-61c1-56fa	1
MCAS_2008_5_5638	dbe8-e776-f804-99a0	1
MCAS_2008_5_5638	a7ec-4506-0e8a-ce2e	0
MCAS_2008_5_5638	c6f7-70cd-eaa9-4e84	0
MCAS_2008_5_5638	0285-a0b4-8c82-afce	0
MCAS_2008_5_5638	2e0a-f36c-9059-cdb1	0
MCAS_2008_5_5638	e202-3f7d-7259-9efa	0
MCAS_2008_5_5638	d047-b416-20a3-5fca	0
MCAS_2008_5_5638	38a3-88df-f958-0049	0
MCAS_2008_5_5638	20e2-689d-b7c6-528a	0
MCAS_2008_5_5638	fc96-f0ff-1c18-337e	0
MCAS_2008_5_5638	dd7d-0d6d-91f5-1a83	0
MCAS_2008_5_5638	31d9-98d7-6a10-9053	0
MCAS_2008_5_5638	c14b-4971-7d32-d1d3	0
MCAS_2008_5_5638	d1b6-ccd1-514a-b7d9	0
MCAS_2008_5_5638	4ba2-35d1-c2d9-ca91	0
MCAS_2008_5_5638	a0f5-8469-7346-63fc	0
MCAS_2008_5_5638	2544-b803-8031-cad3	0
MCAS_2008_5_5638	0a6a-f5dd-7c73-ed64	0
MCAS_2008_5_5638	66df-2200-f730-17c3	0
MCAS_2008_5_5638	4505-3e07-cfda-f1f5	0
MCAS_2008_5_5638	8480-ef3c-4b12-ea60	0
MCAS_2008_5_5638	1cca-1ac1-5bea-5cf6	0
MCAS_2008_5_5638	73fa-1e22-26a8-1a7c	0
MCAS_2008_5_5638	e69e-2f0a-37ff-2268	0
MCAS_2008_5_5638	967c-c4d5-4455-0e4b	0
MCAS_2008_5_5638	c697-5766-b5be-4c74	0
MCAS_2012_5_18	73fa-1e22-26a8-1a7c	1
MCAS_2012_5_18	5be6-58b4-ec52-40b2	1
MCAS_2012_5_18	e565-87e6-6f00-1598	1
MCAS_2012_5_18	d257-69b5-a1b9-f7e7	1
MCAS_2012_5_18	0da9-2984-f126-bcad	1
MCAS_2012_5_18	825b-a440-75bd-3001	1
MCAS_2012_5_18	e473-7297-61c1-56fa	1
MCAS_2012_5_18	af26-8083-b908-7d3b	1
MCAS_2012_5_18	dbe8-e776-f804-99a0	1
MCAS_2012_5_18	395b-4954-311f-4749	1
MCAS_2012_5_18	0e85-1362-e513-8912	0
MCAS_2012_5_18	cbb4-12c7-1491-f24b	0
MCAS_2012_5_18	9ed6-4e8f-abab-588b	0
MCAS_2012_5_18	e302-985d-b7ef-ad07	0
MCAS_2012_5_18	31d9-98d7-6a10-9053	0
MCAS_2012_5_18	d047-b416-20a3-5fca	0
MCAS_2012_5_18	aacf-3442-3b46-b964	0
MCAS_2012_5_18	1cca-1ac1-5bea-5cf6	0
MCAS_2012_5_18	4505-3e07-cfda-f1f5	0
MCAS_2012_5_18	2d69-ee53-599f-9438	0
MCAS_2012_5_18	a0f5-8469-7346-63fc	0
MCAS_2012_5_18	f8be-9407-d60e-6282	0
MCAS_2012_5_18	f603-3c96-a570-1918	0
MCAS_2012_5_18	c697-5766-b5be-4c74	0
MCAS_2012_5_18	49f5-727d-92b5-03aa	0
MCAS_2012_5_18	6c89-6ed2-9da5-f75d	0
MCAS_2012_5_18	0285-a0b4-8c82-afce	0
MCAS_2012_5_18	f5d1-54ee-c653-9285	0
MCAS_2012_5_18	e3bb-24f6-ffb3-cba0	0
MCAS_2012_5_18	2544-b803-8031-cad3	0
ACTAAP_2012_7_5	73fa-1e22-26a8-1a7c	1
ACTAAP_2012_7_5	fae5-1f95-1138-9bc4	1
ACTAAP_2012_7_5	e3ef-dc1e-a5d7-b85a	1
ACTAAP_2012_7_5	d711-ca1e-0766-bd59	0
ACTAAP_2012_7_5	957f-c72c-c164-1afa	0
ACTAAP_2012_7_5	5471-05b0-00bd-1669	0
ACTAAP_2012_7_5	936f-140e-2ef7-2d6d	0
ACTAAP_2012_7_5	b75d-4ff4-3225-6e84	0
ACTAAP_2012_7_5	f5d1-54ee-c653-9285	0
ACTAAP_2012_7_5	49f5-727d-92b5-03aa	0
ACTAAP_2012_7_5	e302-985d-b7ef-ad07	0
ACTAAP_2012_7_5	31d9-98d7-6a10-9053	0
ACTAAP_2012_7_5	baa2-f46a-1f54-b0a2	0
ACTAAP_2012_7_5	1cca-1ac1-5bea-5cf6	0
ACTAAP_2012_7_5	8939-25ca-fb9c-d790	0
ACTAAP_2012_7_5	0c41-af41-3fb6-6308	0
ACTAAP_2012_7_5	0285-a0b4-8c82-afce	0
ACTAAP_2012_7_5	4505-3e07-cfda-f1f5	0
ACTAAP_2012_7_5	2d69-ee53-599f-9438	0
ACTAAP_2012_7_5	a988-da0d-6d1a-f0b4	0
ACTAAP_2012_7_5	c697-5766-b5be-4c74	0
ACTAAP_2012_7_5	4e12-62f2-0830-d602	0
ACTAAP_2012_7_5	7e55-15d2-7655-88f0	0
ACTAAP_2012_7_5	8b4a-4514-151c-a7b4	0
ACTAAP_2012_7_5	2655-9071-3456-3a2c	0
ACTAAP_2012_7_5	bbf1-262a-c774-3f47	0
ACTAAP_2012_7_5	cbb4-12c7-1491-f24b	0
ACTAAP_2012_7_5	af26-8083-b908-7d3b	0
ACTAAP_2012_7_5	a352-bde5-b854-f460	0
ACTAAP_2012_7_5	5095-dfd3-1847-a4a0	0
AKDE&ED_2008_4_45	4e12-62f2-0830-d602	1
AKDE&ED_2008_4_45	a538-175f-9223-d117	1
AKDE&ED_2008_4_45	12b0-e9bb-c84e-6a42	1
AKDE&ED_2008_4_45	859f-86f6-8ed6-3885	0
AKDE&ED_2008_4_45	cbb4-12c7-1491-f24b	0
AKDE&ED_2008_4_45	957f-c72c-c164-1afa	0
AKDE&ED_2008_4_45	3530-0fd9-f523-ac33	0
AKDE&ED_2008_4_45	c463-e7fe-1eeb-840d	0
AKDE&ED_2008_4_45	2655-9071-3456-3a2c	0
AKDE&ED_2008_4_45	2d69-ee53-599f-9438	0
AKDE&ED_2008_4_45	af26-8083-b908-7d3b	0
AKDE&ED_2008_4_45	a352-bde5-b854-f460	0
AKDE&ED_2008_4_45	ee54-4b39-996f-44ce	0
AKDE&ED_2008_4_45	96fa-0fe3-5abf-3fbb	0
AKDE&ED_2008_4_45	53cf-161f-7a43-8925	0
AKDE&ED_2008_4_45	c6d8-7199-8e94-b928	0
AKDE&ED_2008_4_45	0390-aada-ce88-9040	0
AKDE&ED_2008_4_45	a0f5-8469-7346-63fc	0
AKDE&ED_2008_4_45	23b2-6887-354c-8c29	0
AKDE&ED_2008_4_45	397b-d199-32b2-6e1f	0
AKDE&ED_2008_4_45	ffc8-4214-81e1-3903	0
AKDE&ED_2008_4_45	4b45-65e4-b5c2-85c9	0
AKDE&ED_2008_4_45	a988-da0d-6d1a-f0b4	0
AKDE&ED_2008_4_45	e3bb-24f6-ffb3-cba0	0
AKDE&ED_2008_4_45	e302-985d-b7ef-ad07	0
AKDE&ED_2008_4_45	0c41-af41-3fb6-6308	0
AKDE&ED_2008_4_45	21c4-9c19-042e-6357	0
AKDE&ED_2008_4_45	d711-ca1e-0766-bd59	0
AKDE&ED_2008_4_45	393c-5d80-c259-3ee9	0
AKDE&ED_2008_4_45	c3b3-283a-48f3-172e	0
AKDE&ED_2012_4_22	4e12-62f2-0830-d602	1
AKDE&ED_2012_4_22	a538-175f-9223-d117	1
AKDE&ED_2012_4_22	769f-6117-1272-9b62	1
AKDE&ED_2012_4_22	c14b-4971-7d32-d1d3	1
AKDE&ED_2012_4_22	12b0-e9bb-c84e-6a42	1
AKDE&ED_2012_4_22	fc96-f0ff-1c18-337e	0
AKDE&ED_2012_4_22	6d8b-4921-2f90-3495	0
AKDE&ED_2012_4_22	49f5-727d-92b5-03aa	0
AKDE&ED_2012_4_22	beff-ff71-8de4-ab6c	0
AKDE&ED_2012_4_22	a988-da0d-6d1a-f0b4	0
AKDE&ED_2012_4_22	f68e-a794-ed56-b7e5	0
AKDE&ED_2012_4_22	0c41-af41-3fb6-6308	0
AKDE&ED_2012_4_22	957f-c72c-c164-1afa	0
AKDE&ED_2012_4_22	b018-4375-d391-cb98	0
AKDE&ED_2012_4_22	a0f5-8469-7346-63fc	0
AKDE&ED_2012_4_22	dd7d-0d6d-91f5-1a83	0
AKDE&ED_2012_4_22	e302-985d-b7ef-ad07	0
AKDE&ED_2012_4_22	fe9e-0b3d-813c-75d7	0
AKDE&ED_2012_4_22	73fa-1e22-26a8-1a7c	0
AKDE&ED_2012_4_22	d711-ca1e-0766-bd59	0
AKDE&ED_2012_4_22	7776-3880-0a8c-9715	0
AKDE&ED_2012_4_22	eed1-42ea-b787-ef59	0
AKDE&ED_2012_4_22	0d83-db1e-d92b-0bf0	0
AKDE&ED_2012_4_22	cbb4-12c7-1491-f24b	0
AKDE&ED_2012_4_22	a7ec-4506-0e8a-ce2e	0
AKDE&ED_2012_4_22	c345-0f27-1027-c29b	0
AKDE&ED_2012_4_22	8939-25ca-fb9c-d790	0
AKDE&ED_2012_4_22	2544-b803-8031-cad3	0
AKDE&ED_2012_4_22	be45-3cb8-edbc-dd56	0
AKDE&ED_2012_4_22	42a1-9b95-5492-e40c	0
AKDE&ED_2012_8_5	12b0-e9bb-c84e-6a42	1
AKDE&ED_2012_8_5	04ee-408f-6c7a-54fc	1
AKDE&ED_2012_8_5	580f-1d81-36b1-adb3	1
AKDE&ED_2012_8_5	8369-8669-0725-2c00	1
AKDE&ED_2012_8_5	b877-a58b-f75a-3998	1
AKDE&ED_2012_8_5	72aa-c401-72cf-ded5	1
AKDE&ED_2012_8_5	53d0-8110-c683-52da	1
AKDE&ED_2012_8_5	06c3-a0a5-1428-9867	1
AKDE&ED_2012_8_5	b605-9c58-598d-817e	1
AKDE&ED_2012_8_5	2980-ded2-b96d-7722	1
AKDE&ED_2012_8_5	96fa-0fe3-5abf-3fbb	0
AKDE&ED_2012_8_5	be98-6590-1dd0-8eb6	0
AKDE&ED_2012_8_5	44df-5a0a-23f4-7a7b	0
AKDE&ED_2012_8_5	b72b-62d2-5281-f92e	0
AKDE&ED_2012_8_5	b9e7-6612-b3bc-264a	0
AKDE&ED_2012_8_5	ecaa-986c-f0be-b665	0
AKDE&ED_2012_8_5	2139-9134-1cc2-2c33	0
AKDE&ED_2012_8_5	0285-a0b4-8c82-afce	0
AKDE&ED_2012_8_5	aaba-f425-4c78-0fa5	0
AKDE&ED_2012_8_5	c3b3-283a-48f3-172e	0
AKDE&ED_2012_8_5	eb23-6d22-1fc7-596a	0
AKDE&ED_2012_8_5	dfb6-4ce2-e5ae-b00b	0
AKDE&ED_2012_8_5	8b4a-4514-151c-a7b4	0
AKDE&ED_2012_8_5	b4c6-2b18-f3a5-5096	0
AKDE&ED_2012_8_5	9d4d-3bfb-e0e2-d068	0
AKDE&ED_2012_8_5	5095-dfd3-1847-a4a0	0
AKDE&ED_2012_8_5	fa57-44a1-5ebb-ea27	0
AKDE&ED_2012_8_5	6151-6bc0-5815-c639	0
AKDE&ED_2012_8_5	8480-ef3c-4b12-ea60	0
AKDE&ED_2012_8_5	4e12-62f2-0830-d602	0
Mercury_7186778	73aa-f84a-b42e-53b3	1
Mercury_7186778	1fb6-af63-74de-86fd	1
Mercury_7186778	b772-8846-82c7-f2d8	1
Mercury_7186778	65b3-1a89-cdd6-22b0	1
Mercury_7186778	e5f7-f7b8-e54c-8df9	1
Mercury_7186778	12b0-e9bb-c84e-6a42	1
Mercury_7186778	3a8d-e5f2-c79e-fcef	1
Mercury_7186778	b948-ddcc-f32e-aa11	1
Mercury_7186778	4b45-65e4-b5c2-85c9	1
Mercury_7186778	393c-5d80-c259-3ee9	1
Mercury_7186778	ffc8-4214-81e1-3903	1
Mercury_7186778	8939-25ca-fb9c-d790	0
Mercury_7186778	baa2-f46a-1f54-b0a2	0
Mercury_7186778	ae74-32dc-4291-fb82	0
Mercury_7186778	fc96-f0ff-1c18-337e	0
Mercury_7186778	49f5-727d-92b5-03aa	0
Mercury_7186778	4505-3e07-cfda-f1f5	0
Mercury_7186778	73fa-1e22-26a8-1a7c	0
Mercury_7186778	a988-da0d-6d1a-f0b4	0
Mercury_7186778	e302-985d-b7ef-ad07	0
Mercury_7186778	c082-5c74-d788-63a8	0
Mercury_7186778	0285-a0b4-8c82-afce	0
Mercury_7186778	c697-5766-b5be-4c74	0
Mercury_7186778	c14b-4971-7d32-d1d3	0
Mercury_7186778	a423-40e8-3886-4df5	0
Mercury_7186778	fe9e-0b3d-813c-75d7	0
Mercury_7186778	859f-86f6-8ed6-3885	0
Mercury_7186778	0e85-1362-e513-8912	0
Mercury_7186778	cbb4-12c7-1491-f24b	0
Mercury_7186778	7776-3880-0a8c-9715	0
Mercury_7011375	dbe8-e776-f804-99a0	1
Mercury_7011375	1bae-622f-4093-d6da	1
Mercury_7011375	f48c-4c5c-7450-1b8c	1
Mercury_7011375	5f4a-f332-0632-7bb2	1
Mercury_7011375	6c1f-242b-1729-2657	1
Mercury_7011375	e473-7297-61c1-56fa	1
Mercury_7011375	7ec6-6743-f258-1df3	0
Mercury_7011375	fdf9-ea9d-ca52-43bb	0
Mercury_7011375	5095-dfd3-1847-a4a0	0
Mercury_7011375	2d69-ee53-599f-9438	0
Mercury_7011375	0b41-0bce-3131-bd88	0
Mercury_7011375	efea-6011-c202-2cc0	0
Mercury_7011375	af26-8083-b908-7d3b	0
Mercury_7011375	4505-3e07-cfda-f1f5	0
Mercury_7011375	8480-ef3c-4b12-ea60	0
Mercury_7011375	78f8-736c-2e89-8a68	0
Mercury_7011375	9ef6-5cf6-ae09-5271	0
Mercury_7011375	4e12-62f2-0830-d602	0
Mercury_7011375	f303-c24f-1db0-7fba	0
Mercury_7011375	57bd-6118-c201-f252	0
Mercury_7011375	f8e4-1e90-0a4f-5fde	0
Mercury_7011375	8366-b14d-acdf-effc	0
Mercury_7011375	e5d8-c324-b947-ba63	0
Mercury_7011375	9707-5248-1082-77ee	0
Mercury_7011375	d567-d49e-293e-95bf	0
Mercury_7011375	baa2-f46a-1f54-b0a2	0
Mercury_7011375	6151-6bc0-5815-c639	0
Mercury_7011375	c03f-fad3-ae99-57e3	0
Mercury_7011375	84e6-3d26-d645-4729	0
Mercury_7011375	06c3-a0a5-1428-9867	0
Mercury_SC_417675	a423-40e8-3886-4df5	1
Mercury_SC_417675	a538-175f-9223-d117	1
Mercury_SC_417675	9331-ece9-c87a-1358	1
Mercury_SC_417675	343e-7241-0aa2-1221	0
Mercury_SC_417675	cbb4-12c7-1491-f24b	0
Mercury_SC_417675	cb3b-8b0b-8cfe-a3e2	0
Mercury_SC_417675	e70b-e515-02a3-8958	0
Mercury_SC_417675	49f5-727d-92b5-03aa	0
Mercury_SC_417675	a6a9-3e1b-7e02-ce06	0
Mercury_SC_417675	f706-d251-d2c7-c788	0
Mercury_SC_417675	c6d8-7199-8e94-b928	0
Mercury_SC_417675	b776-8099-262d-4b06	0
Mercury_SC_417675	061d-1ec6-4a7a-9f63	0
Mercury_SC_417675	ee54-4b39-996f-44ce	0
Mercury_SC_417675	d0ac-a3a5-dadc-df10	0
Mercury_SC_417675	ef4a-3f19-18d1-b332	0
Mercury_SC_417675	ae9e-abc3-9cb3-216c	0
Mercury_SC_417675	9027-faa9-2ae9-669d	0
Mercury_SC_417675	8987-49e2-b4bd-59bd	0
Mercury_SC_417675	6db5-5ffb-48c0-90d0	0
Mercury_SC_417675	a0f5-8469-7346-63fc	0
Mercury_SC_417675	bb05-85fe-5214-0da7	0
Mercury_SC_417675	fb85-28a2-6923-fc43	0
Mercury_SC_417675	6f48-4e3d-21dc-e605	0
Mercury_SC_417675	a466-06ef-e673-7a9e	0
Mercury_SC_417675	6239-5408-630b-6f9d	0
Mercury_SC_417675	7a15-299b-1e0d-5bc9	0
Mercury_SC_417675	cb34-8d7a-925d-de4d	0
Mercury_SC_417675	53cf-161f-7a43-8925	0
Mercury_SC_417675	a988-da0d-6d1a-f0b4	0
Mercury_7010028	cb78-4afe-a7f9-ca1c	1
Mercury_7010028	9ea2-a96e-8474-f5dc	0
Mercury_7010028	5cea-b432-1c7e-28c2	0
Mercury_7010028	4820-74c3-f28d-8918	0
Mercury_7010028	bc73-cebe-d7eb-4b39	0
Mercury_7010028	6b7a-b9d3-11ee-da7b	0
Mercury_7010028	84b9-648a-eadf-eaf7	0
Mercury_7010028	b4a1-2f8f-4c7e-c2e2	0
Mercury_7010028	17dc-2a01-aa3d-259f	0
Mercury_7010028	9c1e-49a4-e39c-83ac	0
Mercury_7010028	8b81-dfb0-fedf-94cc	0
Mercury_7010028	6239-5408-630b-6f9d	0
Mercury_7010028	2c99-ccff-7520-2b6e	0
Mercury_7010028	1e00-1b04-66ee-0a91	0
Mercury_7010028	3824-86da-05b1-4e6d	0
Mercury_7010028	10cb-c878-88d5-39ae	0
Mercury_7010028	21ce-a102-0313-c6a4	0
Mercury_7010028	cfd8-43a2-1452-0ffb	0
Mercury_7010028	f3fc-b375-1da8-64a3	0
Mercury_7010028	f4a7-b9f7-3dd0-2dca	0
Mercury_7010028	3185-19ad-f45b-c4ed	0
Mercury_7010028	a466-06ef-e673-7a9e	0
Mercury_7010028	bc9c-ade2-f233-f5fa	0
Mercury_7010028	614f-48c8-755b-db8d	0
Mercury_7010028	a2e6-283a-6425-0faf	0
Mercury_7010028	6e3f-b470-4e29-ec6f	0
Mercury_7010028	b676-c9b3-bff8-a5c3	0
Mercury_7010028	b5db-599d-c781-5322	0
Mercury_7010028	df51-aaca-b0b6-8033	0
Mercury_7010028	54d6-181d-90c7-10d5	0
NYSEDREGENTS_2004_4_1	4c40-fb3b-92a4-0c8d	1
NYSEDREGENTS_2004_4_1	90a3-648e-1622-edc2	1
NYSEDREGENTS_2004_4_1	cfd8-43a2-1452-0ffb	1
NYSEDREGENTS_2004_4_1	3d48-ef4c-bf06-a0c5	1
NYSEDREGENTS_2004_4_1	b789-c5df-3b5c-272b	1
NYSEDREGENTS_2004_4_1	b2ac-b8b2-5d1c-40b8	1
NYSEDREGENTS_2004_4_1	551a-ecdb-38e6-4b09	1
NYSEDREGENTS_2004_4_1	53f9-1eba-2408-8f4f	1
NYSEDREGENTS_2004_4_1	80ed-85da-37fe-1633	1
NYSEDREGENTS_2004_4_1	63b4-4d77-7768-da8c	1
NYSEDREGENTS_2004_4_1	b695-f668-1dec-659c	0
NYSEDREGENTS_2004_4_1	4b1a-b0f4-764e-a79c	0
NYSEDREGENTS_2004_4_1	765b-d080-8cd8-7a98	0
NYSEDREGENTS_2004_4_1	b9b5-0df2-9cca-ef36	0
NYSEDREGENTS_2004_4_1	28df-fece-46cf-e074	0
